 Card_Files/SynthModel.card                                                       ref per =  -1.0 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t  240    3.960290        23.79329        42.02865        3.321030        306.5082      -0.2390414E-04
    0 t  241    3.957624        23.87614        41.88281        3.317423        307.9091      -0.2419297E-04
    0 t  242    3.954965        23.95890        41.73814        3.313841        309.3050      -0.2448380E-04
    0 t  243    3.952313        24.04157        41.59462        3.310283        310.6958      -0.2477664E-04
    0 t  244    3.949669        24.12415        41.45223        3.306749        312.0813      -0.2507150E-04
    0 t  245    3.947031        24.20664        41.31097        3.303240        313.4614      -0.2536837E-04
    0 t  246    3.944401        24.28905        41.17082        3.299755        314.8359      -0.2566725E-04
    0 t  247    3.941777        24.37136        41.03177        3.296294        316.2046      -0.2596814E-04
    0 t  248    3.939161        24.45359        40.89379        3.292857        317.5675      -0.2627105E-04
    0 t  249    3.936552        24.53573        40.75688        3.289445        318.9244      -0.2657598E-04
    0 t  250    3.933950        24.61779        40.62103        3.286056        320.2751      -0.2688292E-04
    0 t  251    3.931355        24.69976        40.48622        3.282691        321.6195      -0.2719188E-04
    0 t  252    3.928767        24.78165        40.35244        3.279350        322.9575      -0.2750286E-04
    0 t  253    3.926187        24.86345        40.21967        3.276032        324.2890      -0.2781586E-04
    0 t  254    3.923614        24.94517        40.08791        3.272738        325.6137      -0.2813088E-04
    0 t  255    3.921047        25.02681        39.95715        3.269468        326.9317      -0.2844792E-04
    0 t  256    3.918488        25.10837        39.82736        3.266221        328.2427      -0.2876699E-04
    0 t  257    3.915937        25.18984        39.69854        3.262998        329.5466      -0.2908808E-04
    0 t  258    3.913392        25.27123        39.57068        3.259797        330.8434      -0.2941119E-04
    0 t  259    3.910855        25.35255        39.44377        3.256620        332.1330      -0.2973632E-04
    0 t  260    3.908325        25.43378        39.31779        3.253466        333.4151      -0.3006348E-04
    0 t  261    3.905802        25.51493        39.19273        3.250335        334.6897      -0.3039266E-04
    0 t  262    3.903286        25.59601        39.06859        3.247227        335.9567      -0.3072389E-04
    0 t  263    3.900778        25.67701        38.94535        3.244142        337.2160      -0.3106158E-04
    0 t  264    3.898277        25.75793        38.82300        3.241079        338.4676      -0.3139682E-04
    0 t  265    3.895783        25.83877        38.70154        3.238039        339.7112      -0.3173409E-04
    0 t  266    3.893296        25.91953        38.58094        3.235022        340.9468      -0.3212192E-04
    0 t  267    3.890817        26.00022        38.46121        3.232026        342.1743      -0.3246315E-04
    0 t  268    3.888344        26.08084        38.34233        3.229054        343.3935      -0.3294019E-04
    0 t  269    3.885870        26.16132        38.22438        3.226117        344.6032      -0.3557350E-04
    0 t  270    3.883412        26.24178        38.10717        3.223188        345.8060      -0.3593501E-04
    0 t  271    3.880962        26.32217        37.99078        3.220281        347.0004      -0.3629851E-04
    0 t  272    3.878519        26.40249        37.87521        3.217396        348.1863      -0.3666400E-04
    0 t  273    3.876083        26.48274        37.76045        3.214532        349.3637      -0.3703147E-04
    0 t  274    3.873654        26.56291        37.64647        3.211691        350.5324      -0.3740092E-04
    0 t  275    3.871232        26.64302        37.53329        3.208870        351.6925      -0.3777236E-04
    0 t  276    3.868818        26.72305        37.42088        3.206071        352.8438      -0.3814578E-04
    0 t  277    3.866411        26.80301        37.30924        3.203293        353.9864      -0.3852119E-04
    0 t  278    3.864011        26.88290        37.19837        3.200536        355.1201      -0.3889858E-04
    0 t  279    3.861619        26.96272        37.08824        3.197801        356.2448      -0.3927796E-04
    0 t  280    3.859234        27.04248        36.97886        3.195086        357.3607      -0.3965932E-04
    0 t  281    3.856856        27.12216        36.87022        3.192392        358.4675      -0.4004266E-04
    0 t  282    3.854485        27.20178        36.76230        3.189718        359.5652      -0.4042799E-04
    0 t  283    3.852121        27.28133        36.65510        3.187065        360.6539      -0.4081529E-04
    0 t  284    3.849765        27.36081        36.54862        3.184432        361.7335      -0.4120458E-04
    0 t  285    3.847416        27.44023        36.44284        3.181820        362.8038      -0.4159585E-04
    0 t  286    3.845074        27.51958        36.33776        3.179228        363.8650      -0.4198911E-04
    0 t  287    3.842739        27.59887        36.23337        3.176656        364.9170      -0.4238434E-04
    0 t  288    3.840411        27.67809        36.12966        3.174103        365.9597      -0.4278156E-04
    0 t  289    3.838091        27.75725        36.02663        3.171571        366.9931      -0.4318075E-04
    0 t  290    3.835676        27.83560        35.92522        3.169162        368.0032      -0.7027863E-04
    0 t  291    3.833369        27.91462        35.82352        3.166670        369.0177      -0.7088017E-04
    0 t  292    3.831070        27.99358        35.72248        3.164197        370.0228      -0.7148403E-04
    0 t  293    3.828777        28.07248        35.62208        3.161744        371.0186      -0.7209020E-04
    0 t  294    3.826492        28.15131        35.52232        3.159309        372.0050      -0.7269869E-04
    0 t  295    3.824214        28.23009        35.42320        3.156894        372.9821      -0.7330948E-04
    0 t  296    3.822007        28.30927        35.32412        3.154615        373.9390      -0.5708570E-04
    0 t  297    3.819744        28.38793        35.22624        3.152238        374.8974      -0.5754765E-04
    0 t  298    3.817509        28.46669        35.12878        3.149873        375.8477      -0.5232208E-04
    0 t  299    3.815260        28.54523        35.03212        3.147533        376.7873      -0.5273101E-04
    0 t  300    3.813019        28.62371        34.93607        3.145212        377.7175      -0.5314129E-04
    0 t  301    3.810784        28.70213        34.84062        3.142909        378.6383      -0.5355292E-04
    0 t  302    3.808557        28.78050        34.74575        3.140624        379.5497      -0.5396591E-04
    0 t  303    3.806336        28.85881        34.65147        3.138357        380.4517      -0.5438025E-04
    0 t  304    3.804116        28.93701        34.55782        3.136108        381.3443      -0.5648599E-04
    0 t  305    3.801910        29.01520        34.46470        3.133877        382.2276      -0.5691970E-04
    0 t  306    3.799710        29.09334        34.37213        3.131664        383.1015      -0.5735485E-04
    0 t  307    3.797518        29.17142        34.28013        3.129468        383.9661      -0.5779859E-04
    0 t  308    3.795333        29.24944        34.18869        3.127290        384.8215      -0.5825289E-04
    0 t  309    3.793154        29.32741        34.09780        3.125129        385.6675      -0.5870905E-04
    0 t  310    3.790983        29.40532        34.00745        3.122985        386.5042      -0.5916637E-04
    0 t  311    3.788818        29.48318        33.91764        3.120858        387.3317      -0.5962508E-04
    0 t  312    3.786661        29.56099        33.82837        3.118748        388.1500      -0.6008519E-04
    0 t  313    3.784511        29.63874        33.73962        3.116655        388.9591      -0.6054669E-04
    0 t  314    3.782367        29.71644        33.65140        3.114579        389.7590      -0.6100958E-04
    0 t  315    3.780230        29.79409        33.56370        3.112519        390.5498      -0.6147387E-04
    0 t  316    3.778100        29.87169        33.47652        3.110476        391.3315      -0.6198845E-04
    0 t  317    3.775978        29.94923        33.38984        3.108450        392.1041      -0.6245588E-04
    0 t  318    3.773862        30.02672        33.30367        3.106439        392.8677      -0.6292471E-04
    0 t  319    3.771753        30.10417        33.21799        3.104445        393.6222      -0.6339494E-04
    0 t  320    3.769650        30.18156        33.13282        3.102466        394.3678      -0.6386657E-04
    0 t  321    3.767555        30.25890        33.04813        3.100504        395.1045      -0.6433960E-04
    0 t  322    3.765467        30.33619        32.96393        3.098557        395.8323      -0.6481403E-04
    0 t  323    3.763385        30.41343        32.88021        3.096626        396.5512      -0.6528987E-04
    0 t  324    3.761310        30.49063        32.79696        3.094711        397.2613      -0.6576711E-04
    0 t  325    3.759242        30.56777        32.71419        3.092811        397.9627      -0.6624576E-04
    0 t  326    3.757180        30.64487        32.63189        3.090926        398.6553      -0.6672579E-04
    0 t  327    3.755126        30.72192        32.55005        3.089057        399.3393      -0.6720724E-04
    0 t  328    3.753078        30.79892        32.46867        3.087202        400.0146      -0.6769011E-04
    0 t  329    3.751037        30.87587        32.38775        3.085363        400.6814      -0.6817438E-04
    0 t  330    3.749002        30.95278        32.30727        3.083539        401.3396      -0.6866006E-04
    0 t  331    3.746974        31.02964        32.22725        3.081729        401.9894      -0.6914715E-04
    0 t  332    3.744953        31.10646        32.14766        3.079934        402.6307      -0.6963565E-04
    0 t  333    3.742939        31.18323        32.06852        3.078153        403.2636      -0.7012556E-04
