D54A_TA_LHZ 47.152000 -76.656998 0.000000
D55A_TA_LHZ 47.019001 -75.473198 0.000000
D56A_TA_LHZ 47.048500 -74.756798 0.000000
D57A_TA_LHZ 47.017200 -73.887802 0.000000
D58A_TA_LHZ 47.095402 -72.882599 0.000000
D59A_TA_LHZ 47.007301 -71.835800 0.000000
D60A_TA_LHZ 46.913898 -70.923698 0.000000
D61A_TA_LHZ 47.202202 -70.186798 0.000000
D62A_TA_LHZ 47.081902 -69.050102 0.000000
D63A_TA_LHZ 47.036999 -68.106598 0.000000
E03A_TA_LHZ 46.545898 -123.563202 0.000000
E04A_TA_LHZ 46.593399 -122.720398 0.000000
E04D_TA_LHZ 46.556599 -122.567299 0.000000
E05A_TA_LHZ 46.560501 -121.760803 0.000000
E06A_TA_LHZ 46.543301 -120.979103 0.000000
E07A_TA_LHZ 46.558498 -119.854797 0.000000
E08A_TA_LHZ 46.491100 -119.059502 0.000000
E09A_TA_LHZ 46.513901 -118.145500 0.000000
E10A_TA_LHZ 46.485001 -117.110199 0.000000
E11A_TA_LHZ 46.355900 -116.209198 0.000000
E12A_TA_LHZ 46.415100 -115.570503 0.000000
E13A_TA_LHZ 46.442299 -114.188004 0.000000
E14A_TA_LHZ 46.416199 -113.492599 0.000000
E15A_TA_LHZ 46.424599 -112.641197 0.000000
E16A_TA_LHZ 46.533600 -111.676399 0.000000
E17A_TA_LHZ 46.462002 -110.857597 0.000000
E18A_TA_LHZ 46.566299 -109.913696 0.000000
E19A_TA_LHZ 46.461102 -108.786003 0.000000
E20A_TA_LHZ 46.503799 -108.130096 0.000000
E21A_TA_LHZ 46.540798 -107.075699 0.000000
E22A_TA_LHZ 46.438599 -105.948799 0.000000
E23A_TA_LHZ 46.497799 -105.306198 0.000000
E24A_TA_LHZ 46.560799 -104.307297 0.000000
E25A_TA_LHZ 46.500900 -103.401299 0.000000
E26A_TA_LHZ 46.471199 -102.462097 0.000000
E27A_TA_LHZ 46.429298 -101.564499 0.000000
E28A_TA_LHZ 46.574799 -100.693398 0.000000
E29A_TA_LHZ 46.568199 -99.641998 0.000000
E30A_TA_LHZ 46.502102 -98.909798 0.000000
E31A_TA_LHZ 46.558300 -97.887901 0.000000
E32A_TA_LHZ 46.592701 -97.070099 0.000000
E33A_TA_LHZ 46.503502 -96.005402 0.000000
E34A_TA_LHZ 46.513599 -95.169098 0.000000
E35A_TA_LHZ 46.557201 -94.404297 0.000000
E36A_TA_LHZ 46.517700 -93.255699 0.000000
E37A_TA_LHZ 46.565800 -92.400002 0.000000
E38A_TA_LHZ 46.605801 -91.554199 0.000000
E39A_TA_LHZ 46.377701 -90.555702 0.000000
E40A_TA_LHZ 46.444599 -89.899101 0.000000
E41A_TA_LHZ 46.464298 -88.934700 0.000000
E42A_TA_LHZ 46.430099 -87.914001 0.000000
E43A_TA_LHZ 46.375801 -86.995399 0.000000
E44A_TA_LHZ 46.619900 -85.921402 0.000000
E45A_TA_LHZ 46.353600 -85.177399 0.000000
E46A_TA_LHZ 46.366501 -84.306198 0.000000
