MFT96 R U -1    46.00000    2.95605    0.08766 4585.65430     89.6 0.1527E-03    1.000000  -10.000000    1.000000   31.200001 0  7   47.89       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.79249    0.07822 4585.65430     89.6 0.1391E-03    1.000000  -10.000000    1.000000   31.200001 0  8   48.74       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.49446    0.06242 4585.65430     89.6 0.1372E-03    1.000000  -10.000000    1.000000   31.200001 0  9   51.94       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.46568    0.06099 4585.65430     89.6 0.1333E-03    1.000000  -10.000000    1.000000   31.200001 0 10   56.01       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    4.42545    0.18792 4585.65430     89.6 0.3184E-01    1.000000  -10.000000    1.000000   31.200001 0  1   44.38       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    2.33826    0.05246 4585.65430     89.6 0.2554E-03    1.000000  -10.000000    1.000000   31.200001 0  2   44.56       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    3.37597    0.10936 4585.65430     89.6 0.2082E-03    1.000000  -10.000000    1.000000   31.200001 0  3   45.80       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    3.18413    0.09728 4585.65430     89.6 0.1956E-03    1.000000  -10.000000    1.000000   31.200001 0  4   47.42       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    3.00130    0.08643 4585.65430     89.6 0.1579E-03    1.000000  -10.000000    1.000000   31.200001 0  5   46.51       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    2.83842    0.07730 4585.65430     89.6 0.1395E-03    1.000000  -10.000000    1.000000   31.200001 0  6   46.04       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    2.55827    0.06280 4585.65430     89.6 0.1320E-03    1.000000  -10.000000    1.000000   31.200001 0  7   46.89       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    2.69491    0.06969 4585.65430     89.6 0.1016E-03    1.000000  -10.000000    1.000000   31.200001 0  8   46.62       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    3.27722    0.10305 4585.65430     89.6 0.8623E-04    1.000000  -10.000000    1.000000   31.200001 0  9   108.1       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    44.00000    2.14343    0.04408 4585.65430     89.6 0.7886E-04    1.000000  -10.000000    1.000000   31.200001 0 10   45.48       50.27     COMMENT: AEAA    -12345   2000   0  0  0
